,Image,Accuracy,F1,Jaccard,Recall,Precision
392,p_d3736f1c,0.9061355452674897,0.8763899755791072,0.7799769996096264,0.9702269910699722,0.7991034409276283
393,p_d3ab3324,0.8741151755948303,0.9230871718247649,0.8571605311721296,0.9667241597211113,0.8832195028836379
394,p_d482754b,0.9961269718792867,0.993974487439624,0.9880211535688775,0.9914470358150178,0.996514858237471
395,p_d4999761,0.9762299373811203,0.9662420715647746,0.9346889102242266,0.936991546874816,0.9973777004281209
396,p_d4cebb8a,0.9463831018518518,0.9545392839794115,0.9130321870081758,0.9258538906956453,0.9850590078046936
397,p_d56af6f9,0.9202283151913466,0.9410286613687059,0.8886252413450326,0.8908213154429725,0.9972334750413862
398,p_d62b451c,0.9793518518518518,0.8068334937439846,0.676211986770993,0.6808620082843762,0.9900011809628784
399,p_d70a7c8f,0.9528053350970017,0.961867218336115,0.9265358298333146,0.9912124512539364,0.9342095778167576
400,p_d7673590,0.9787755594135803,0.9563043514952587,0.9162674510191889,0.9873385283089268,0.9271616631821314
401,p_d7efbac7,0.8611720506448941,0.8730682075746765,0.7747303017298899,0.782076343009547,0.9880210195356308
402,p_d802f03e,0.9919701646090535,0.9938581324333362,0.9877912493960366,0.9924077532415034,0.9953127572160597
403,p_d85f512c,0.9969718792866941,0.9945988378020186,0.9892557072717649,0.9926194681621723,0.9965861172855649
404,p_d88e7d95,0.8494255829903978,0.7943919325495962,0.6589139157218487,0.6635591761803683,0.98948735546815
405,p_d8b70177,0.993485016519951,0.9906159650896263,0.9814064130483163,0.9840896730820411,0.9972293972012557
406,p_d8bc9e2b,0.9896728180727024,0.9824652703539971,0.9655348773164665,0.9686493662597214,0.996680991198535
407,p_d8be885e,0.9615826773347098,0.9563871808942803,0.9164195412181851,0.9254616486921676,0.9894510024831572
